lab;filter_name;shelf;name;weight;unit;producer;quantity;code;sds
A2.3.03c;L;;Linalool analytical standard;1;ml;Sigma;1;51782;https://www.sigmaaldrich.com/IT/en/sds/sial/51782
A2.3.03c;L;;Linalool Oxide;Sample;;Sigma;1;W374600;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w374600
A2.3.03c;L;;Lipase from Candida rugosa;5;g;Sigma;1;L1754;https://www.sigmaaldrich.com/IT/en/sds/sigma/l1754
A2.3.03c;L;;Lithium chloride, anhydrous, 99%;250;g;Alfa Aesar;1;10515;https://www.alfa.com/en/msds/?language=EE&subformat=CLP1&sku=10515
A2.3.03c;M;;Magnesium Standard for ICP;100;ml;Sigma-Aldrich;1;80759;https://www.sigmaaldrich.com/IT/en/sds/sial/80759
A2.3.03c;M;;Magnesium sulfate;1;kg;Sigma-Aldrich;1;793612;https://www.sigmaaldrich.com/IT/en/sds/sigald/793612
A2.3.03c;M;;Maltol 99% ;250;g;Sigma-Aldrich;1;W265608;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w265608
A2.3.03c;M;;Malvidin 3,5-diglucoside chloride;10;mg;PhytoLab;1;89727;https://phyproof.phytolab.com/f/sdb_en/malvidin-3-5-diglucoside-chloride-89727-reference-substance-material-safety-data-sheet-SDB_89727_EN.pdf
A2.3.03c;M;;Malvidin 3-glucoside chloride;10;mg;Sigma-Aldrich;1;PHL89728;https://www.sigmaaldrich.com/IT/en/sds/supelco/phl89728
A2.3.03c;M;;Malvidin chloride;1;mg;Sigma-Aldrich;1;68120;https://www.sigmaaldrich.com/IT/en/sds/sigma/68120
A2.3.03c;M;;Malvidin-3-galactoside chloride;1;mg;Sigma-Aldrich;1;79311;https://www.sigmaaldrich.com/IT/en/sds/sial/79311
A2.3.03c;M;;Manganese Standard for ICP;100;ml;Sigma-Aldrich;1;74128;https://www.sigmaaldrich.com/IT/en/sds/sial/74128
A2.3.03c;M;;Menaquinone (K2);100;mg;Supelco;1;47774;https://www.sigmaaldrich.com/IT/en/sds/supelco/47774
A2.3.03c;M;;Metabisolfito di potassio;1;kg;Viny;1;240-795-3;https://www.enolapi.net/wordpress/wp-content/uploads/2017/10/METABISOLFITO-DI-POTASSIO-scheda-di-sicurezza.pdf?x44800
A2.3.03c;M;;Methanol;2,5;L ;Honeywell;2;34860;https://lab.honeywell.com/sm/api/rc/documents/download/34860-2.5L_SDS_GB_E?appId=76&catNo=34860-2.5L&matnr=10193177&lang=E&country=GB&type=SDS
A2.3.03c;M;;Methanol anhydrous;250;ml;Sigma-Aldrich;1;322415;https://www.sigmaaldrich.com/IT/en/sds/sial/322415
A2.3.03c;M;;Methyl anthranilate;SAMPLE;;Sigma-Aldrich;1;W268224;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w268224
A2.3.03c;M;;Methyl nonanoate;10;g;Sigma-Aldrich;1;245895;https://www.sigmaaldrich.com/IT/en/sds/aldrich/245895
A2.3.03c;M;;Mixture indicator 1;100;mL;Chem-Lab;3;CL12.0904.0100;https://www.chem-lab.be/en-gb/prod/1396115
A2.3.03c;M;;Molybdenum Standard for ICP;100;ml;Sigma-Aldrich;1;39891;https://www.sigmaaldrich.com/IT/en/sds/sial/39891
A2.3.03c;D;;N,N-Dimethylformamide;250;ml;Sigma-Aldrich;1;227056;https://www.sigmaaldrich.com/IT/en/sds/sial/227056
A2.3.03c;N;;Nitric Acid puriss;2,5;L;Honeywell;1;30702;https://lab.honeywell.com/sm/api/rc/documents/download/30702-2.5L_SDS_GB_E?appId=76&catNo=30702-2.5L&matnr=10629262&lang=E&country=GB&type=SDS
A2.3.03c;P;;Pentadecane;25;g;Sigma-Aldrich;1;P3406;https://www.sigmaaldrich.com/IT/en/sds/aldrich/p3406
A2.3.03c;P;;Phenolphtalein 10g/l in ethanol indicator solution;100;ml;Chem-Lab;1;CL06.0604;https://www.chem-lab.be/en-gb/prod/1393737
A2.3.03c;P;;Phloroglucinol >99% (HPLC);100;g;Aldrich;1;79330;https://www.sigmaaldrich.com/IT/en/sds/aldrich/79330
A2.3.03c;P;;Phosphorous Standard for ICP;100;ml;Sigma-Aldrich;1;19916;https://www.sigmaaldrich.com/IT/en/sds/sial/19916
A2.3.03c;P;;Phosporic Acid 85%;1;L;Chem-Lab;2;CL00.0605.1000;https://www.chem-lab.be/en-gb/prod/1393422
A2.3.03c;P;;Phylloquinone (K1);standard;;Sigma-Aldrich;1;47773;https://www.sigmaaldrich.com/IT/en/sds/supelco/47773
A2.3.03c;P;;Potassio idrossido >85%;500;g;VWR;1;;https://www.sigmaaldrich.com/IT/en/sds/mm/1.05033
A2.3.03c;P;;Potassium disulfite;500;g;Sigma-Aldrich;1;P2522;https://www.sigmaaldrich.com/IT/en/sds/sigald/p2522
A2.3.03c;P;;Potassium iodide;250;g;Honeywell- fluka;1;30315;https://lab.honeywell.com/sm/api/rc/documents/download/30315-250G_SDS_GB_E?appId=76&catNo=30315-250G&matnr=10190659&lang=E&country=GB&type=SDS
A2.3.03c;P;;Potassium L- tartrate monobasic for analysis;1;kg;Sigma-Aldrich;1;243531;https://www.sigmaaldrich.com/IT/en/sds/aldrich/243531
A2.3.03c;P;;Potassium permanganate solution;1;L;Supelco;1;109121;https://www.sigmaaldrich.com/IT/en/sds/mm/1.09121
A2.3.03c;P;;Potassium Standard for ICP;100;ml;Sigma-Aldrich;1;68371;https://www.sigmaaldrich.com/IT/en/sds/sial/68371
A2.3.03c;P;;Procyanidin A2;5;mg;Extrasynthese;1;0985 S;https://www.extrasynthese.com/MSDS/GBR/0985.pdf
A2.3.03c;P;;Procyanidin B2;10;mg;Sigma-Aldrich;1;PHL89552;https://www.sigmaaldrich.com/IT/en/sds/supelco/phl89552
A2.3.03c;P;;Procyanidin C1;5;mg;Sigma-Aldrich;1;PHL89537;https://www.sigmaaldrich.com/IT/en/sds/supelco/phl89537
A2.3.03c;P;;Protease from Streptomyces griseus;100;mg;Sigma-Aldrich;1;P5147;https://www.sigmaaldrich.com/IT/en/sds/sigma/p5147
A2.3.03c;P;;Pyridine;1;L;Chem-Lab;1;CL00.1611;https://www.chem-lab.be/en-gb/prod/1394289
A2.3.03c;R;;Resveratrol 99% (HPLC);100;mg;Sigma-Aldrich;2;R5010;https://www.sigmaaldrich.com/IT/en/sds/sigma/r5010
A2.3.03c;R;;Resveratrol(>99% HPLC);100;mg;Sigma;1;R5010;https://www.sigmaaldrich.com/IT/en/sds/sigma/r5010
A2.3.03c;R;;Riboflavin;1;g;Sigma;1;PHR1054;https://www.sigmaaldrich.com/IT/en/sds/sial/phr1054
A2.3.03c;R;;Rutin Hydrate;0.0500;kg;Carbosynth;1;OR03679;https://www.biosynth.com/Files/MSDS/OR/03/MSDS_OR03679_4000_EN.pdf
A2.3.03c;S;;Scandium Standard for ICP;100;ml;Sigma-Aldrich;1;92279;https://www.sigmaaldrich.com/IT/en/sds/sial/92279
A2.3.03c;S;;Sea Sand purified by acid and calcined for analysis;1;kg;Supelco;1;1077121000;https://www.sigmaaldrich.com/IT/en/sds/mm/1.07712
A2.3.03c;S;;Selenium Standard for ICP;100;ml;Sigma-Aldrich;1;98838;https://www.sigmaaldrich.com/IT/en/sds/sial/98838
A2.3.03c;S;;Sephadex LH 20;1;;Supelco;1;;https://www.sigmaaldrich.com/IT/en/sds/sigma/lh20100
A2.3.03c;S;;Silica gel;1;kg;Supelco;1;227196;https://www.sigmaaldrich.com/IT/en/sds/sial/227196
A2.3.03c;S;;Silicum Standard for ICP;100;ml;Sigma-Aldrich;1;8729;https://www.sigmaaldrich.com/IT/en/sds/sial/08729
A2.3.03c;S;;Soda caustica;1;kg;;2;;
A2.3.03c;S;;Sodium Carbonate;1;kg; Honeywell- Fluka;1;31432;https://lab.honeywell.com/sm/api/rc/documents/download/31432-500G_SDS_GB_E?appId=76&catNo=31432-500G&matnr=10094562&lang=E&country=GB&type=SDS
A2.3.03c;S;;sodium chloride;1;kg;Honeywell-Fluka;1;;https://lab.honeywell.com/sm/api/rc/documents/download/31434-1KG_SDS_GB_E?appId=76&catNo=31434-1KG&matnr=10191183&lang=E&country=GB&type=SDS
A2.3.03c;S;;Sodium Chloride 10g/l + Potassium aluminium (III) sulfate 120 g/l solution;500;mL;Chem-Lab;1;CL12.1416.0500;https://www.chem-lab.be/en-gb/prod/1397521
A2.3.03c;S;;Sodium citrate dibasic sesquihydrate;1;kg;Sigma-Aldrich;1;71635;https://www.sigmaaldrich.com/IT/en/sds/sial/71635
A2.3.03c;S;;Sodium Hydride, 60%;100;g;Sigma-Aldrich;1;452912;https://www.sigmaaldrich.com/IT/en/sds/aldrich/452912
A2.3.03c;S;;Sodium hydroxide ;1;kg;Honeywell-Fluka;1;30620;https://lab.honeywell.com/sm/api/rc/documents/download/30620-1KG_SDS_GB_E?appId=76&catNo=30620-1KG&matnr=10094491&lang=E&country=GB&type=SDS
A2.3.03c;S;;Sodium hydroxide 0.01 mol/l;1;L;Chem-Lab;4;CL05.1408.1000;https://www.chem-lab.be/en-gb/prod/1393563
A2.3.03c;S;;sodium phosphate monobasic dihydrate;1;kg;Sigma-Aldrich;1;;https://www.sigmaaldrich.com/IT/en/sds/sigma/71505
A2.3.03c;S;;Sodium Standard for ICP;100;ml;Sigma-Aldrich;1;39924;https://www.sigmaaldrich.com/IT/en/sds/sial/39924
A2.3.03c;S;;Sodium sulfate;500;g;Sigma-Aldrich;4;239313;https://www.sigmaaldrich.com/IT/en/sds/sigald/239313
A2.3.03c;S;;Sodium thiosulfate concentrate;;;;;;
A2.3.03c;S;;Soluzione idroalcolica;;;Maselli;2;;
A2.3.03c;S;;Soluzione standard saccarosio 3,5%;;;Maselli;1;;
A2.3.03c;S;;Soluzione standard saccarosio 4%;;;Maselli;1;;
A2.3.03c;S;;Soluzione standard saccarosio 5%;;;Maselli;1;;
A2.3.03c;S;;Squalane 96%;5;g;Aldrich;1;234311;https://www.sigmaaldrich.com/IT/en/sds/aldrich/234311
A2.3.03c;S;;Starch indicator;500;ml;Chem-Lab;1;CL12.2603;https://www.chem-lab.be/en-gb/prod/1396181
A2.3.03c;S;;Styrene;250;mg;Sigma-Aldrich;1;45993;https://www.sigmaaldrich.com/IT/en/sds/sial/45993
A2.3.03c;S;;Succinic Acid;1;kg;Sigma-Aldrich;1;;https://www.sigmaaldrich.com/IT/en/sds/sial/s7501
A2.3.03c;S;;Sulfur Standard for ICP;100;ml;Sigma-Aldrich;1;94430;https://www.sigmaaldrich.com/IT/en/sds/sial/94430
A2.3.03c;S;;Sulfuric acid;02.May;L;Honeywell - Fluka;1;7208;https://lab.honeywell.com/sm/api/rc/documents/download/07208-1L_SDS_GB_E?appId=76&catNo=07208-1L&matnr=10185806&lang=E&country=GB&type=SDS
A2.3.03c;S;;Syringaldehyde analytical standard;100;mg;Sigma;1;S7602;https://www.sigmaaldrich.com/IT/en/sds/aldrich/s7602
A2.3.03c;S;;Syringic acid;5;g;Sigma;1;S6881;https://www.sigmaaldrich.com/IT/en/sds/sigma/s6881
A2.3.03c;T;;tert-Butyl methyl ether for HPLC, ?99.8%;2,5;L;Honeywell;1;34875;https://lab.honeywell.com/sm/api/rc/documents/download/34875-2.5L_SDS_GB_E?appId=76&catNo=34875-2.5L&matnr=10193214&lang=E&country=GB&type=SDS
A2.3.03c;T;;Titanium Standard for ICP;100;ml;Sigma-Aldrich;1;12237;https://www.sigmaaldrich.com/IT/en/sds/sial/12237
A2.3.03c;T;;TLC Silica gel 60;25;sheets;Supelco;1;1055530001;
A2.3.03c;T;;Tolylene-2,4-diisocyanate;250;g;Sigma-Aldrich;1;216836;https://www.sigmaaldrich.com/IT/en/sds/aldrich/216836
A2.3.03c;T;;Toyopearl;150;ml;Sigma;1;814028;https://www.sigmaaldrich.com/IT/en/sds/supelco/814028
A2.3.03c;T;;Tune solution LC-QQQ;100;ml;Agilent;3;;
A2.3.03c;U;;Urea;1;kg;Sigma-Aldrich;1;33247;https://www.sigmaaldrich.com/IT/en/sds/sial/33247
A2.3.03c;V;;Vanillic Acid 97%;25;g;Aldrich;1;H36001;https://www.sigmaaldrich.com/IT/en/sds/aldrich/h36001
A2.3.03c;V;;Vanillin;100;g;Sigma-Aldrich;1;V1104;https://www.sigmaaldrich.com/IT/en/sds/sial/v1104
A2.3.03c;V;;Vitamin B12;1;g;Sigma;1;V2876;https://www.sigmaaldrich.com/IT/EN/sds/sigma/v2876
A2.3.03c;V;;Vitamin K1;1;g;Sigma;1;95271;https://www.sigmaaldrich.com/IT/en/sds/sigma/95271
A2.3.03c;W;;Whiskey lactone;Sample;;Sigma;1;W380300;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w380300
A2.3.03c;Z;;Zinc Standard for ICP;100;ml;Sigma-Aldrich;1;68961;https://www.sigmaaldrich.com/IT/en/sds/sial/68961
A2.3.03c;P;;?-Pinene;250;ml;Sigma-Aldrich;1;147524;https://www.sigmaaldrich.com/IT/en/sds/aldrich/147524
A2.3.03c;T;;(-)-?-Terpineol;Sample;;Sigma;1;W304522-SAMPLE-K;10482-56-1
A2.4.09;T;; composti TAR;;;;;;
A2.4.09;P;;2-propanol;2,5;L;Panreac;4;2210901612;
A2.4.09;P;;2-propanolo per HPLC;2,5;L;Pan Reac;1;221090;https://www.itwreagents.com/download_file/sds/221090/us/sds_221090_en.pdf
A2.4.09;S;;5-Sulfosalicyclic acid dihydrate;500;g;Sigma-Aldrich;1;S2130;https://www.sigmaaldrich.com/IT/en/sds/sial/s2130
A2.4.09;A;;Acetone;2,5;L;Pan Reac;4;1007;https://www.itwreagents.com/download_file/sds/131007/us/sds_131007_en.pdf
A2.4.09;A;;acetone per ACS e ISO;2,5;L;Pan Reac;1;1007;https://www.itwreagents.com/download_file/sds/131007/us/sds_131007_en.pdf
A2.4.09;A;;Acetonitrile;2,5;L;Honeywell;1;34888;https://lab.honeywell.com/sm/api/rc/documents/download/34888-2.5L_SDS_GB_E?appId=76&catNo=34888-2.5L&matnr=10193237&lang=E&country=GB&type=SDS
A2.4.09;A;;Acido Acetico;1;L;Honeywell;1;33209;https://lab.honeywell.com/sm/api/rc/documents/download/33209-2.5L_SDS_GB_E?appId=76&catNo=33209-2.5L&matnr=10192250&lang=E&country=GB&type=SDS
A2.4.09;A;;Alluminio cloruro;100;g;Sigma-Aldrich;1;801081;https://www.sigmaaldrich.com/IT/en/sds/mm/8.01081
A2.4.09;A;;Ammonio 50 - 1-40 mg/L NH4-N, 1-50 mg/L NH4+;;;;;985005;https://www.mn-net.com/files/digitalAssets/sds/en-EN/985005_en-EN_GHS.pdf
A2.4.09;A;;Anaerobe basal Broth;500;g;Oxoid/Thermo fisher;1;CM0957B;
A2.4.09;A;;azoto totale TNb 220 - 5-220 mg/L N;;;Macherey-Nagel;2;985088;https://www.mn-net.com/files/digitalAssets/sds/en-EN/985088_en-EN_GHS.pdf
A2.4.09;A;;azoto totale TNb 220 - 5-220 mg/L N;;;Macherey-Nagel;4;985088;
A2.4.09;A;;Azoto totale TNb 60-3-60mg/L N;;;Macherey-Nagel;1;985092;https://www.mn-net.com/files/digitalAssets/sds/en-EN/985092_en-EN_GHS.pdf
A2.4.09;A;;Azoto totale TNb 60-3-60mg/L N;;;Macherey-Nagel;;985092;https://www.mn-net.com/files/digitalAssets/sds/en-EN/985092_en-EN_GHS.pdf
A2.4.09;B;;Benzene per HPLC;1;L;Sigma-Aldrich;1;;https://www.sigmaaldrich.com/IT/en/sds/sial/401765
A2.4.09;B;;Benzene per HPLC;2,5;L;Sigma-Aldrich;1;;https://www.sigmaaldrich.com/IT/en/sds/sial/401765
A2.4.09;B;;BOD5-TT - 0.5-3000 mg/L O2;;;Macherey-Nagel;2;985825;https://www.mn-net.com/files/digitalAssets/sds/en-EN/985825_en-EN_GHS.pdf
A2.4.09;C;;COD 10000, 1.00-10.00 g/L O2;;;Macherey-Nagel;4;985023;https://www.mn-net.com/files/digitalAssets/sds/en-EN/985023_en-EN_GHS.pdf
A2.4.09;C;;cyclohexane;2,5;L;Honeywell;1;33117;110-82-7
A2.4.09;G;;D(+)-Glucose anhydrous;500;g;VWR Chemicals;;284504S;https://it.vwr.com/assetsvc/asset/en_GB/id/7665436/contents
A2.4.09;D;;Decahydronaphtalene;500;mL;Alfa Aeser;4;111845000;https://assets.thermofisher.com/DirectWebViewer/private/document.aspx?prd=ACR11184~~PDF~~MTR~~CLP1~~EN~~2020-12-10%2020:42:51~~Decahydronaphthalene%20%20mixture%20of%20cis%20and%20trans~~
A2.4.09;D;;Detergente Acido (ADF) per fibre;20;L;Titol chimica;2;TC29250UU;
A2.4.09;D;;Dichloromethane;1;l;Merck;1;;https://www.sigmaaldrich.com/IT/en/sds/sial/270997
A2.4.09;D;;Diclorometano;2,5;L;Honeywell;1;34488;https://lab.honeywell.com/sm/api/rc/documents/download/34488-2.5L_SDS_GB_E?appId=76&catNo=34488-2.5L&matnr=10192856&lang=E&country=GB&type=SDS
A2.4.09;G;;E-Glycerin;100;ml;HERRLAN;2;B-536-31;
A2.4.09;E;;Etanolo;2,5;L;Honeywell;2;2860;https://lab.honeywell.com/sm/api/rc/documents/download/02860-2.5L_SDS_GB_E?appId=76&catNo=02860-2.5L&matnr=10641691&lang=E&country=GB&type=SDS
A2.4.09;F;;fosfato orto&tot.15 - 0.30- 15.00mg/L P(PO4-P), 1.0-45.0mg/L;;;Macherey-Nagel;1;985080;https://www.mn-net.com/files/digitalAssets/sds/en-EN/985080_en-EN_GHS.pdf
A2.4.09;F;;fosfato orto&tot.15 - 0.30- 15.00mg/L P(PO4-P), 1.0-45.0mg/L;;;Macherey-Nagel;3;985080;
A2.4.09;G;;Glycerol;1;L;Honeywell;1;15523;https://lab.honeywell.com/sm/api/rc/documents/download/15523-1L_SDS_GB_E?appId=76&catNo=15523-1L&matnr=10188089&lang=E&country=GB&type=SDS
A2.4.09;H;;Hexane;2,5;L;J.T.Baker;1;;https://www.fishersci.it/store/msds?partNumber=10610421&productDescription=lt-nhexane--for-hplc&keyword=true&countryCode=IT&language=it
A2.4.09;H;;HYDRANAL composite 5;1;L;Honeywell;2;34805;https://lab.honeywell.com/sm/api/rc/documents/download/34805-1L_SDS_GB_E?appId=76&catNo=34805-1L&matnr=10193057&lang=E&country=GB&type=SDS
A2.4.09;H;;HYDRANAL Methanol dry;1;L;Honeywell;2;34741;https://lab.honeywell.com/sm/api/rc/documents/download/34741-1L_SDS_GB_E?appId=76&catNo=34741-1L&matnr=10192986&lang=E&country=GB&type=SDS
A2.4.09;H;;HYDRANAL Solver (crude) oil;1;L;Honeywell;1;34697;https://lab.honeywell.com/sm/api/rc/documents/download/34697-1L_SDS_GB_E?appId=76&catNo=34697-1L&matnr=10289532&lang=E&country=GB&type=SDS
A2.4.09;H;;Hydrocloric acid;2,5;L;Honeywell Fluka;1;30720;https://lab.honeywell.com/sm/api/rc/documents/download/30720-2.5L_SDS_GB_E?appId=76&catNo=30720-2.5L&matnr=10629263&lang=E&country=GB&type=SDS
A2.4.09;H;;Hydrocloric acid 1mol/l (1N);1;L;Pan Reac;1;186985;https://www.itwreagents.com/download_file/sds/186985/us/sds_186985_en.pdf
A2.4.09;M;;Magnesium sulfate anhydrous, Reagent Gra de, =99.5%;500;g;Honeywell;1;M7506;https://lab.honeywell.com/sm/api/rc/documents/download/M7506-500G_SDS_GB_E?appId=76&catNo=M7506-500G&matnr=10646612&lang=E&country=GB&type=SDS
A2.4.09;M;;Manganese cloruro oso tetraidrato RPE ;100;g;Carlo Erba;1;460158;https://www.carloerbareagents.com/cerstorefront/cer-exp/Products-categories/Chemicals/Manganese-%28II%29-chloride-tetrahydrate-RPE---For-analysis/p/107900AA04450
A2.4.09;M;;Methanol for GS;1;L;Merck;1;;https://www.sigmaaldrich.com/IT/en/sds/sigald/34860
A2.4.09;B;;N,O-Bis(trimethylsilyl)trifluoroacetamide for GC derivatization, LiChropur™, ?99.0%;5;ml; Supelco;1;15222;https://www.sigmaaldrich.com/IT/en/sds/sial/15222
A2.4.09;N;;Nanocolor TOC 30;;;Macherey-Nagel;2;985075;https://www.mn-net.com/files/digitalAssets/sds/en-EN/985075_en-EN_GHS.pdf
A2.4.09;N;;Nitric acid 1mol/L (1N);1;L;Carlo Erba;2;408171000;https://www.carloerbareagents.com/cerstorefront/cer-exp/Products-categories/Chemicals/CARLO-ERBA-Reagents/Volumetry/Volumetric-solutions%2C-ready-to-use/Nitric-acid-1-mol-l-%281N%29-RPE---For-analysis/p/124500AA04450
A2.4.09;O;;Octanoic acid ?99%;10;ml; Sigma-Aldrich;1;C2875;https://www.sigmaaldrich.com/IT/en/sds/sigma/c2875
A2.4.09;O;;Octanoic-d15 acid ?98 atom % D, ?99% (CP);25;mg;Sigma-Aldrich;1;448214;https://www.sigmaaldrich.com/IT/en/sds/aldrich/448214
A2.4.09;O;;Octanoic-d15 acid analytical standard;25;mg; Supelco;;55471;https://www.sigmaaldrich.com/IT/en/sds/sial/55471
A2.4.09;O;;Oleic acid ?99% (GC);1;g;Sigma-Aldrich;1;O1008;https://www.sigmaaldrich.com/IT/en/sds/sial/o1008
A2.4.09;O;;Organic acid 3000;;;Macherey-Nagel;1;985050;https://www.mn-net.com/files/digitalAssets/sds/en-EN/985050_en-EN_GHS.pdf
A2.4.09;P;;Palmitic acid ?99%;10;g;Sigma-Aldrich;1;P0500;https://www.sigmaaldrich.com/IT/en/sds/sigma/p0500
A2.4.09;P;;Palmitic acid-d31 98 atom % D, 99% (CP);100;mg; Sigma-Aldrich;;366897;https://www.sigmaaldrich.com/IT/en/sds/aldrich/366897
A2.4.09;P;;Ph solution 4 + 7 ;;;;;;
A2.4.09;P;;Phenol puriss;250;g;Honeywell;1;33517H;https://lab.honeywell.com/sm/api/rc/documents/download/33517H-1KG_SDS_GB_E?appId=76&catNo=33517H-1KG&matnr=10192469&lang=E&country=GB&type=SDS
A2.4.09;P;;Phosphate buffer solution;2,5;L;Sigma-Aldrich;1;76847;https://www.sigmaaldrich.com/IT/en/sds/sial/76847
A2.4.09;P;;Phosphoric acid solution 49.5-50.5%;250;ml;Sigma-Aldrich;1;93752;https://www.sigmaaldrich.com/IT/en/sds/sial/93752
A2.4.09;P;;Potassium hydroxide;1;kg;Sigma-Aldrich;1;;https://www.sigmaaldrich.com/IT/en/sds/sigald/221473
A2.4.09;P;;Potassium hydroxyde 1mol/l (1N);1;L;Carlo Erba;2;472287000;https://www.carloerbareagents.com/cerstorefront/cer-exp/Products-categories/Chemicals/CARLO-ERBA-Reagents/Volumetry/Volumetric-solutions%2C-ready-to-use/Potassium-hydroxide-1-mol-l-%281N%29-RPE---For-analysis/p/146700AA04450
A2.4.09;P;;Pyridine anhydrous, 99.8%;100;ml; Sigma-Aldrich;1;270970;https://www.sigmaaldrich.com/IT/en/sds/sial/270970
A2.4.09;S;;Sicacide with indicator;500;ml;Merck;;;
A2.4.09;S;;Sicapent with indicator;;;Merck;1;;https://www.sigmaaldrich.com/IT/en/sds/mm/1.00543
A2.4.09;S;;Silica , fumed;25;g;Sigma-Aldrich;1;S5130;https://www.sigmaaldrich.com/IT/en/sds/aldrich/s5130
A2.4.09;S;;Sodio tungstato diidrato 99+% ;5;5;Thermo Scientific;1;207620050;https://assets.thermofisher.com/DirectWebViewer/private/document.aspx?prd=ACR20762~~PDF~~MTR~~CLP1~~EN~~2020-12-20%2011:17:36~~Sodium%20tungstate%20dihydrate~~
A2.4.09;S;;Sodium Hydroxide;1;kg;Merck;1;;https://www.sigmaaldrich.com/IT/it/sds/sigald/655104
A2.4.09;S;;Sodium hydroxide 1mol/L (1N);1;L;Pan Reac;1;186982;https://www.itwreagents.com/download_file/sds/186982/us/sds_186982_en.pdf
A2.4.09;S;;Sodium sulfide nonahydrate;50;g;Sigma-Aldrich;1;431648;https://www.sigmaaldrich.com/IT/en/sds/aldrich/431648
A2.4.09;S;;sulfuric acid 95-97%;2,5;L;Merck;3;258105;https://www.sigmaaldrich.com/IT/en/sds/sigald/258105
A2.4.09;T;;ter-Butilmetiletere RS;2,5;L;Carlo Erba;1;432022000;https://www.carloerbareagents.com/cerstorefront/cer-exp/Products-categories/Chemicals/CARLO-ERBA-Reagents/Liquid-chromatography/HPLC-Preparative-Solvents/tert-Butylmethylether-RS---For-preparative-HPLC/p/032300BB12050
A2.4.09;T;;Toluene;1;L;Pan Reac;1;1745;https://www.itwreagents.com/download_file/sds/131745/us/sds_131745_en.pdf
A2.4.09;T;;Total Nitrogen - 0.5–22.0 mg/L N;;;Macherey-Nagel;1;985083;https://www.mn-net.com/files/digitalAssets/sds/en-EN/985083_en-EN_GHS.pdf
